#node	date	numeric date
hCoV-19/Ireland/D-NVRL-22IRL33787/2021|EPI_ISL_1891271|2021-04-20	2021-04-20	2021.300000
NODE_0000421	2021-04-20	2021.300000
hCoV-19/Ireland/D-NVRL-22IRL33238/2021|EPI_ISL_1891257|2021-04-20	2021-04-20	2021.300000
hCoV-19/Ireland/D-NVRL-22IRL33239/2021|EPI_ISL_1891284|2021-04-20	2021-04-20	2021.300000
NODE_0000984	2021-04-27	2021.319178
hCoV-19/Ireland/D-NVRL-21IRL49971/2021|EPI_ISL_2029351|2021-04-27	2021-04-27	2021.319178
hCoV-19/Ireland/D-NVRL-22IRL86134/2021|EPI_ISL_2241309|2021-05-08	2021-05-08	2021.349315
NODE_0000987	2021-04-19	2021.297680
hCoV-19/Ireland/D-NVRL-22IRL33846/2021|EPI_ISL_1891211|2021-04-20	2021-04-20	2021.300000
NODE_0000991	2021-04-20	2021.300000
hCoV-19/Ireland/D-NVRL-22IRL33845/2021|EPI_ISL_1891238|2021-04-20	2021-04-20	2021.300000
NODE_0000992	2021-04-26	2021.316438
hCoV-19/Ireland/D-NVRL-22IRL45269/2021|EPI_ISL_2029352|2021-04-26	2021-04-26	2021.316438
hCoV-19/Ireland/D-NVRL-22IRL48555/2021|EPI_ISL_2131927|2021-04-27	2021-04-27	2021.319178
NODE_0000389	2021-02-13	2021.118154
hCoV-19/Germany/BE-RKI-I-090522/2021|EPI_ISL_1725614|2021-04-07	2021-04-07	2021.264384
NODE_0000391	2021-04-12	2021.278082
hCoV-19/Denmark/DCGC-83630/2021|EPI_ISL_1892701|2021-04-12	2021-04-12	2021.278082
hCoV-19/Denmark/DCGC-71915/2021|EPI_ISL_1880486|2021-04-12	2021-04-12	2021.278082
hCoV-19/Denmark/DCGC-86449/2021|EPI_ISL_1895770|2021-04-12	2021-04-12	2021.278082
hCoV-19/Denmark/DCGC-62523/2021|EPI_ISL_1871094|2021-04-12	2021-04-12	2021.278082
NODE_0000995	2021-04-19	2021.297260
hCoV-19/Denmark/DCGC-80457/2021|EPI_ISL_1889098|2021-04-19	2021-04-19	2021.297260
hCoV-19/Denmark/DCGC-87985/2021|EPI_ISL_2024170|2021-04-26	2021-04-26	2021.316438
NODE_0000997	2021-02-13	2021.118154
NODE_0000397	2021-04-06	2021.261644
hCoV-19/Norway/09286/2021|EPI_ISL_2001524|2021-04-06	2021-04-06	2021.261644
hCoV-19/Norway/10140/2021|EPI_ISL_1820779|2021-04-13	2021-04-13	2021.280822
NODE_0000398	2021-04-16	2021.287985
NODE_0001001	2021-05-02	2021.332877
hCoV-19/England/ALDP-155657D/2021|EPI_ISL_2021918|2021-05-02	2021-05-02	2021.332877
NODE_0001002	2021-05-11	2021.357854
hCoV-19/England/ALDP-157E80D/2021|EPI_ISL_2171984|2021-05-12	2021-05-12	2021.360274
NODE_0001003	2021-05-12	2021.360274
hCoV-19/England/ALDP-157F2E0/2021|EPI_ISL_2199343|2021-05-12	2021-05-12	2021.360274
hCoV-19/England/ALDP-157E59D/2021|EPI_ISL_2171878|2021-05-12	2021-05-12	2021.360274
NODE_0000402	2021-04-29	2021.324126
hCoV-19/England/NORT-1BB791E/2021|EPI_ISL_2239501|2021-05-04	2021-05-04	2021.338356
NODE_0000403	2021-05-06	2021.343836
hCoV-19/England/ALDP-1560279/2021|EPI_ISL_2091931|2021-05-06	2021-05-06	2021.343836
NODE_0000404	2021-05-13	2021.363014
hCoV-19/England/ALDP-1589F28/2021|EPI_ISL_2237742|2021-05-13	2021-05-13	2021.363014
NODE_0001007	2021-05-14	2021.365753
hCoV-19/England/ALDP-1591B1A/2021|EPI_ISL_2236335|2021-05-14	2021-05-14	2021.365753
hCoV-19/England/ALDP-1591D41/2021|EPI_ISL_2236373|2021-05-14	2021-05-14	2021.365753
NODE_0001008	2021-01-07	2021.017377
NODE_0001012	2021-01-07	2021.017377
NODE_0000944	2021-01-22	2021.058904
hCoV-19/Norway/2203/2021|EPI_ISL_1251897|2021-01-22	2021-01-22	2021.058904
NODE_0000950	2021-02-02	2021.089041
hCoV-19/Norway/2909/2021|EPI_ISL_1317899|2021-02-02	2021-02-02	2021.089041
hCoV-19/Norway/2835/2021|EPI_ISL_1251999|2021-02-02	2021-02-02	2021.089041
NODE_0001015	2021-01-25	2021.067123
hCoV-19/Norway/2299/2021|EPI_ISL_1251906|2021-01-25	2021-01-25	2021.067123
NODE_0001016	2021-01-26	2021.070182
NODE_0001018	2021-01-27	2021.072603
hCoV-19/Norway/3898/2021|EPI_ISL_1314407|2021-01-27	2021-01-27	2021.072603
hCoV-19/Norway/3051/2021|EPI_ISL_1118444|2021-01-27	2021-01-27	2021.072603
NODE_0001021	2021-01-27	2021.072603
hCoV-19/Norway/2497/2021|EPI_ISL_1251931|2021-01-29	2021-01-29	2021.078082
hCoV-19/Norway/2642/2021|EPI_ISL_1192251|2021-01-27	2021-01-27	2021.072603
NODE_0001024	2021-02-02	2021.089698
hCoV-19/Scotland/EDB17472/2021|EPI_ISL_1636702|2021-03-26	2021-03-26	2021.231507
NODE_0001025	2021-02-02	2021.089698
hCoV-19/Norway/09193/2021|EPI_ISL_1820305|2021-03-26	2021-03-26	2021.231507
NODE_0001030	2021-02-02	2021.089698
NODE_0000163	2021-02-26	2021.154795
hCoV-19/Canada/ABPHL-07051/2021|EPI_ISL_2165857|2021-02-26	2021-02-26	2021.154795
hCoV-19/Canada/ABPHL-07052/2021|EPI_ISL_2165858|2021-02-26	2021-02-26	2021.154795
NODE_0001032	2021-02-03	2021.092671
hCoV-19/Spain/CT-HUVH-EX202851/2021|EPI_ISL_1908870|2021-04-27	2021-04-27	2021.319178
NODE_0001038	2021-02-03	2021.092671
NODE_0000273	2021-03-11	2021.190411
hCoV-19/USA/PA-CDC-2-4084532/2021|EPI_ISL_1695917|2021-03-11	2021-03-11	2021.190411
hCoV-19/USA/PA-CDC-LC0053322/2021|EPI_ISL_2253206|2021-04-26	2021-04-26	2021.316438
NODE_0001040	2021-02-03	2021.092671
hCoV-19/England/QEUH-1399BF6/2021|EPI_ISL_1255595|2021-03-06	2021-03-06	2021.176712
NODE_0001041	2021-02-03	2021.092671
hCoV-19/Sweden/16596499P/2021|EPI_ISL_2034597|2021-04-14	2021-04-14	2021.283562
NODE_0001044	2021-02-03	2021.092671
hCoV-19/Nigeria/CV1308/2021|EPI_ISL_2240765|2021-02-16	2021-02-16	2021.127397
NODE_0001045	2021-02-03	2021.092671
NODE_0000026	2021-02-15	2021.125195
hCoV-19/France/IDF-HMN-21032230304/2021|EPI_ISL_2179428|2021-03-15	2021-03-15	2021.201370
hCoV-19/Gabon/CERMEL-AA0499/2021|EPI_ISL_2156768|2021-03-30	2021-03-30	2021.242466
NODE_0001047	2021-02-24	2021.148372
hCoV-19/Turkey/HSGM-11486/2021|EPI_ISL_2157977|2021-03-11	2021-03-11	2021.190411
NODE_0001049	2021-03-09	2021.184932
hCoV-19/Italy/LOM-HSacco198/2021|EPI_ISL_1909215|2021-03-09	2021-03-09	2021.184932
hCoV-19/Italy/LOM-HSacco95/2021|EPI_ISL_1578463|2021-03-09	2021-03-09	2021.184932
NODE_0001052	2021-02-03	2021.092671
hCoV-19/Nigeria/CV902/2021|EPI_ISL_1242018|2021-02-17	2021-02-17	2021.130137
NODE_0001053	2021-02-03	2021.092671
hCoV-19/England/QEUH-13C7D53/2021|EPI_ISL_1331389|2021-03-10	2021-03-10	2021.187671
NODE_0000596	2021-02-22	2021.144669
NODE_0000599	2021-03-22	2021.220181
hCoV-19/Germany/SN-RKI-I-073853/2021|EPI_ISL_1640231|2021-03-29	2021-03-29	2021.239726
hCoV-19/Germany/SN-RKI-I-073430/2021|EPI_ISL_1640138|2021-04-06	2021-04-06	2021.261644
NODE_0001058	2021-03-01	2021.162761
NODE_0000598	2021-03-17	2021.206849
hCoV-19/Germany/BE-ChVir-LB-210326-5080/2021|EPI_ISL_1982486|2021-03-21	2021-03-21	2021.217808
hCoV-19/Germany/BE-ChVir-LB-210326-8319/2021|EPI_ISL_1982595|2021-03-17	2021-03-17	2021.206849
NODE_0001060	2021-03-01	2021.162761
NODE_0000616	2021-03-24	2021.226027
hCoV-19/Germany/BE-ChVir-LB-210401-8310/2021|EPI_ISL_1972151|2021-03-24	2021-03-24	2021.226027
hCoV-19/Germany/BE-ChVir-LB-210401-8335/2021|EPI_ISL_1972193|2021-03-24	2021-03-24	2021.226027
NODE_0000601	2021-04-04	2021.257447
hCoV-19/Germany/NW-RKI-I-106060/2021|EPI_ISL_1850360|2021-04-19	2021-04-19	2021.297260
NODE_0001065	2021-05-10	2021.354795
hCoV-19/Germany/NW-RKI-I-151527/2021|EPI_ISL_2263037|2021-05-10	2021-05-10	2021.354795
hCoV-19/Germany/NW-RKI-I-156161/2021|EPI_ISL_2266641|2021-05-12	2021-05-12	2021.360274
NODE_0000604	2021-04-15	2021.287655
hCoV-19/Germany/NW-RKI-I-137957/2021|EPI_ISL_2122558|2021-05-03	2021-05-03	2021.335616
hCoV-19/Germany/NW-RKI-I-133050/2021|EPI_ISL_2115409|2021-04-25	2021-04-25	2021.313699
NODE_0001500	2021-04-18	2021.293541
hCoV-19/Germany/NW-RKI-I-137950/2021|EPI_ISL_2122539|2021-05-03	2021-05-03	2021.335616
NODE_0001067	2021-04-26	2021.316438
hCoV-19/Germany/NW-RKI-I-133129/2021|EPI_ISL_2115485|2021-04-26	2021-04-26	2021.316438
NODE_0001070	2021-04-27	2021.319497
NODE_0001071	2021-04-28	2021.321918
hCoV-19/Germany/NW-RKI-I-133139/2021|EPI_ISL_2115495|2021-04-29	2021-04-29	2021.324658
hCoV-19/Germany/NW-RKI-I-133033/2021|EPI_ISL_2115393|2021-04-28	2021-04-28	2021.321918
NODE_0001073	2021-05-02	2021.333196
NODE_0001077	2021-05-03	2021.335616
hCoV-19/Germany/NW-RKI-I-145307/2021|EPI_ISL_2129577|2021-05-04	2021-05-04	2021.338356
hCoV-19/Germany/NW-RKI-I-145323/2021|EPI_ISL_2129593|2021-05-03	2021-05-03	2021.335616
NODE_0001080	2021-05-03	2021.335616
hCoV-19/Germany/NW-RKI-I-137911/2021|EPI_ISL_2122436|2021-05-03	2021-05-03	2021.335616
NODE_0001081	2021-05-05	2021.341096
hCoV-19/Germany/NW-RKI-I-145338/2021|EPI_ISL_2129608|2021-05-05	2021-05-05	2021.341096
NODE_0001082	2021-05-07	2021.346575
hCoV-19/Germany/NW-RKI-I-149358/2021|EPI_ISL_2261046|2021-05-10	2021-05-10	2021.354795
hCoV-19/Germany/NW-RKI-I-145335/2021|EPI_ISL_2129605|2021-05-07	2021-05-07	2021.346575
NODE_0000617	2021-03-03	2021.169100
NODE_0001084	2021-03-13	2021.196298
NODE_0000620	2021-04-15	2021.286301
hCoV-19/Germany/BE-RKI-I-090525/2021|EPI_ISL_1725616|2021-04-15	2021-04-15	2021.286301
hCoV-19/Germany/BE-RKI-I-090530/2021|EPI_ISL_1725619|2021-04-15	2021-04-15	2021.286301
NODE_0001086	2021-04-28	2021.321918
hCoV-19/Germany/NW-RKI-I-137952/2021|EPI_ISL_2122544|2021-05-01	2021-05-01	2021.330137
hCoV-19/Germany/NW-RKI-I-133040/2021|EPI_ISL_2115400|2021-04-28	2021-04-28	2021.321918
NODE_0000621	2021-03-03	2021.169100
hCoV-19/Germany/BE-ChVir-LB-210326-4449/2021|EPI_ISL_1982566|2021-03-22	2021-03-22	2021.220548
hCoV-19/Germany/BE-ChVir-LB-210319-8338/2021|EPI_ISL_1986484|2021-03-12	2021-03-12	2021.193151
hCoV-19/Germany/BE-RKI-I-090513/2021|EPI_ISL_1725609|2021-04-12	2021-04-12	2021.278082
hCoV-19/Germany/BE-RKI-I-090535/2021|EPI_ISL_1725623|2021-04-15	2021-04-15	2021.286301
NODE_0000625	2021-03-10	2021.186361
hCoV-19/Germany/BE-RKI-I-071323/2021|EPI_ISL_1638326|2021-03-31	2021-03-31	2021.245205
NODE_0000628	2021-03-16	2021.202783
hCoV-19/Germany/BE-RKI-I-062221/2021|EPI_ISL_1567642|2021-03-24	2021-03-24	2021.226027
hCoV-19/Germany/BE-RKI-I-062262/2021|EPI_ISL_1567678|2021-03-24	2021-03-24	2021.226027
NODE_0001091	2021-03-23	2021.222806
NODE_0000633	2021-04-01	2021.247945
hCoV-19/Germany/BE-RKI-I-071310/2021|EPI_ISL_1638315|2021-04-01	2021-04-01	2021.247945
hCoV-19/Germany/BE-RKI-I-096930/2021|EPI_ISL_1843353|2021-04-20	2021-04-20	2021.300000
NODE_0001093	2021-03-23	2021.222806
hCoV-19/Germany/BE-RKI-I-071462/2021|EPI_ISL_1638447|2021-04-02	2021-04-02	2021.250685
NODE_0001095	2021-03-23	2021.222806
hCoV-19/Germany/BE-RKI-I-071345/2021|EPI_ISL_1638343|2021-04-06	2021-04-06	2021.261644
NODE_0001096	2021-03-23	2021.224585
NODE_0000630	2021-04-08	2021.267123
hCoV-19/Germany/BE-RKI-I-071434/2021|EPI_ISL_1638423|2021-04-08	2021-04-08	2021.267123
hCoV-19/Germany/BE-RKI-I-071470/2021|EPI_ISL_1638454|2021-04-08	2021-04-08	2021.267123
NODE_0001098	2021-04-03	2021.253425
hCoV-19/Germany/BE-RKI-I-071276/2021|EPI_ISL_1638287|2021-04-03	2021-04-03	2021.253425
NODE_0001100	2021-04-09	2021.269863
hCoV-19/Germany/BE-RKI-I-078629/2021|EPI_ISL_1643861|2021-04-09	2021-04-09	2021.269863
hCoV-19/Germany/BE-RKI-I-078637/2021|EPI_ISL_1643867|2021-04-10	2021-04-10	2021.272603
NODE_0000796	2021-01-18	2021.049015
hCoV-19/Nigeria/CV1286/2021|EPI_ISL_2240757|2021-03-13	2021-03-13	2021.195890
NODE_0000798	2021-02-06	2021.098989
hCoV-19/Italy/LOM-HSacco110/2021|EPI_ISL_1649798|2021-02-18	2021-02-18	2021.132877
NODE_0000799	2021-03-04	2021.171233
hCoV-19/Italy/LOM-HSacco81/2021|EPI_ISL_1578458|2021-03-04	2021-03-04	2021.171233
hCoV-19/Italy/LOM-HSacco82/2021|EPI_ISL_1578459|2021-03-04	2021-03-04	2021.171233
NODE_0000801	2021-03-03	2021.168359
hCoV-19/Italy/CAM-TIGEM-IZSM-COLLI-9352/2021|EPI_ISL_1692649|2021-04-02	2021-04-02	2021.250685
hCoV-19/Italy/CAM-TIGEM-IZSM-COLLI-5641/2021|EPI_ISL_1307907|2021-03-13	2021-03-13	2021.195890
hCoV-19/Italy/CAM-TIGEM-IZSM-COLLI-5648/2021|EPI_ISL_1307913|2021-03-12	2021-03-12	2021.193151
NODE_0000803	2021-01-26	2021.070492
hCoV-19/Canada/AB-ABPHL-05291/2021|EPI_ISL_2164733|2021-02-12	2021-02-12	2021.116438
NODE_0000852	2021-03-07	2021.180507
hCoV-19/Canada/ABPHL-10868/2021|EPI_ISL_2168660|2021-03-22	2021-03-22	2021.220548
hCoV-19/Canada/ABPHL-10961/2021|EPI_ISL_2168723|2021-03-29	2021-03-29	2021.239726
NODE_0000853	2021-02-12	2021.117378
hCoV-19/Canada/ABPHL-07100/2021|EPI_ISL_2165887|2021-03-01	2021-03-01	2021.163014
NODE_0001109	2021-02-22	2021.143836
hCoV-19/Canada/AB-ABPHL-05786/2021|EPI_ISL_2165149|2021-02-22	2021-02-22	2021.143836
NODE_0001110	2021-02-27	2021.157534
hCoV-19/Canada/ABPHL-07129/2021|EPI_ISL_2165906|2021-03-02	2021-03-02	2021.165753
hCoV-19/Canada/ABPHL-07059/2021|EPI_ISL_2165864|2021-02-27	2021-02-27	2021.157534
NODE_0000899	2021-03-08	2021.182601
hCoV-19/Canada/ABPHL-10940/2021|EPI_ISL_2168702|2021-03-29	2021-03-29	2021.239726
hCoV-19/Canada/ABPHL-10847/2021|EPI_ISL_2168640|2021-03-24	2021-03-24	2021.226027
NODE_0000914	2021-03-17	2021.207474
hCoV-19/Canada/ABPHL-10937/2021|EPI_ISL_2168699|2021-03-30	2021-03-30	2021.242466
NODE_0000915	2021-03-23	2021.223039
hCoV-19/Canada/ABPHL-11879/2021|EPI_ISL_2169499|2021-04-02	2021-04-02	2021.250685
hCoV-19/Canada/ABPHL-10935/2021|EPI_ISL_2168697|2021-03-30	2021-03-30	2021.242466
hCoV-19/Canada/ABPHL-10966/2021|EPI_ISL_2168728|2021-03-29	2021-03-29	2021.239726
NODE_0000918	2021-03-23	2021.222266
hCoV-19/Canada/ABPHL-10945/2021|EPI_ISL_2168707|2021-03-30	2021-03-30	2021.242466
NODE_0001136	2021-03-28	2021.237557
hCoV-19/Canada/ABPHL-10950/2021|EPI_ISL_2168712|2021-03-29	2021-03-29	2021.239726
NODE_0001137	2021-03-29	2021.240045
NODE_0001138	2021-03-30	2021.242466
hCoV-19/Canada/ABPHL-11580/2021|EPI_ISL_2169256|2021-03-30	2021-03-30	2021.242466
hCoV-19/Canada/ABPHL-10938/2021|EPI_ISL_2168700|2021-03-30	2021-03-30	2021.242466
NODE_0001140	2021-04-01	2021.247945
hCoV-19/Canada/ABPHL-11579/2021|EPI_ISL_2169255|2021-04-01	2021-04-01	2021.247945
NODE_0001141	2021-04-03	2021.253425
hCoV-19/Canada/ABPHL-11717/2021|EPI_ISL_2169365|2021-04-03	2021-04-03	2021.253425
NODE_0001142	2021-04-04	2021.256164
hCoV-19/Canada/ABPHL-12367/2021|EPI_ISL_2169894|2021-04-05	2021-04-05	2021.258904
hCoV-19/Canada/ABPHL-11920/2021|EPI_ISL_2169540|2021-04-04	2021-04-04	2021.256164
NODE_0001661	2021-03-15	2021.201112
NODE_0000913	2021-03-31	2021.245205
hCoV-19/Canada/ABPHL-11899/2021|EPI_ISL_2169519|2021-04-04	2021-04-04	2021.256164
hCoV-19/Canada/ABPHL-11610/2021|EPI_ISL_2169281|2021-03-31	2021-03-31	2021.245205
NODE_0001143	2021-03-21	2021.218327
hCoV-19/Canada/ABPHL-10832/2021|EPI_ISL_2168625|2021-03-23	2021-03-23	2021.223288
NODE_0001144	2021-03-22	2021.220867
NODE_0001146	2021-03-23	2021.223288
hCoV-19/Canada/ABPHL-10855/2021|EPI_ISL_2168648|2021-03-23	2021-03-23	2021.223288
hCoV-19/Canada/ABPHL-10869/2021|EPI_ISL_2168661|2021-03-23	2021-03-23	2021.223288
NODE_0001147	2021-03-23	2021.223288
hCoV-19/Canada/ABPHL-10843/2021|EPI_ISL_2168636|2021-03-23	2021-03-23	2021.223288
NODE_0001148	2021-03-28	2021.237306
NODE_0001151	2021-03-29	2021.239726
hCoV-19/Canada/ABPHL-10963/2021|EPI_ISL_2168725|2021-03-29	2021-03-29	2021.239726
hCoV-19/Canada/ABPHL-10949/2021|EPI_ISL_2168711|2021-03-29	2021-03-29	2021.239726
NODE_0001153	2021-03-29	2021.239726
hCoV-19/Canada/ABPHL-10932/2021|EPI_ISL_2168694|2021-03-29	2021-03-29	2021.239726
NODE_0001154	2021-03-31	2021.245205
hCoV-19/Canada/ABPHL-11612/2021|EPI_ISL_2169283|2021-03-31	2021-03-31	2021.245205
NODE_0001155	2021-04-03	2021.253425
hCoV-19/Canada/ABPHL-11885/2021|EPI_ISL_2169505|2021-04-03	2021-04-03	2021.253425
NODE_0001156	2021-04-04	2021.256164
hCoV-19/Canada/ABPHL-11907/2021|EPI_ISL_2169527|2021-04-04	2021-04-04	2021.256164
hCoV-19/Canada/ABPHL-12386/2021|EPI_ISL_2169911|2021-04-06	2021-04-06	2021.261644
NODE_0001673	2021-02-05	2021.097115
NODE_0000872	2021-02-21	2021.141096
hCoV-19/Canada/ABPHL-07107/2021|EPI_ISL_2165892|2021-03-01	2021-03-01	2021.163014
hCoV-19/Canada/AB-ABPHL-05848/2021|EPI_ISL_2165199|2021-02-21	2021-02-21	2021.141096
hCoV-19/Canada/AB-ABPHL-05802/2021|EPI_ISL_2165162|2021-02-21	2021-02-21	2021.141096
NODE_0001124	2021-02-22	2021.143836
hCoV-19/Canada/AB-ABPHL-05846/2021|EPI_ISL_2165197|2021-02-22	2021-02-22	2021.143836
NODE_0001125	2021-02-23	2021.146575
hCoV-19/Canada/AB-ABPHL-05793/2021|EPI_ISL_2165155|2021-02-23	2021-02-23	2021.146575
NODE_0001126	2021-02-28	2021.160593
hCoV-19/Canada/ABPHL-07112/2021|EPI_ISL_2165896|2021-03-01	2021-03-01	2021.163014
NODE_0001128	2021-03-01	2021.163014
hCoV-19/Canada/ABPHL-07113/2021|EPI_ISL_2165897|2021-03-01	2021-03-01	2021.163014
hCoV-19/Canada/ABPHL-07110/2021|EPI_ISL_2165895|2021-03-01	2021-03-01	2021.163014
NODE_0001679	2021-02-06	2021.101246
hCoV-19/Canada/AB-ABPHL-05788/2021|EPI_ISL_2165151|2021-02-22	2021-02-22	2021.143836
NODE_0001680	2021-02-07	2021.102059
hCoV-19/Canada/AB-ABPHL-05803/2021|EPI_ISL_2165163|2021-02-22	2021-02-22	2021.143836
NODE_0001681	2021-02-07	2021.102717
NODE_0000858	2021-02-23	2021.146575
hCoV-19/Canada/AB-ABPHL-05792/2021|EPI_ISL_2165154|2021-02-23	2021-02-23	2021.146575
NODE_0001112	2021-03-02	2021.166477
hCoV-19/Canada/ABPHL-10887/2021|EPI_ISL_2168679|2021-03-23	2021-03-23	2021.223288
NODE_0001113	2021-03-03	2021.168882
NODE_0001115	2021-03-05	2021.173973
hCoV-19/Canada/ABPHL-07938/2021|EPI_ISL_2166448|2021-03-05	2021-03-05	2021.173973
hCoV-19/Canada/ABPHL-07902/2021|EPI_ISL_2166415|2021-03-05	2021-03-05	2021.173973
NODE_0001116	2021-03-04	2021.171233
hCoV-19/Canada/ABPHL-07898/2021|EPI_ISL_2166411|2021-03-04	2021-03-04	2021.171233
NODE_0001120	2021-03-06	2021.176712
hCoV-19/Canada/ABPHL-07882/2021|EPI_ISL_2166395|2021-03-06	2021-03-06	2021.176712
NODE_0001122	2021-03-13	2021.195890
hCoV-19/Canada/ABPHL-10198/2021|EPI_ISL_2168083|2021-03-13	2021-03-13	2021.195890
hCoV-19/Canada/ABPHL-10209/2021|EPI_ISL_2168094|2021-03-15	2021-03-15	2021.201370
NODE_0001157	2021-02-07	2021.102717
NODE_0000866	2021-02-22	2021.144755
hCoV-19/Canada/ABPHL-07137/2021|EPI_ISL_2165912|2021-03-02	2021-03-02	2021.165753
NODE_0001159	2021-02-28	2021.161098
hCoV-19/Canada/ABPHL-11602/2021|EPI_ISL_2169274|2021-03-31	2021-03-31	2021.245205
NODE_0001160	2021-03-08	2021.181243
hCoV-19/Canada/ABPHL-10837/2021|EPI_ISL_2168630|2021-03-23	2021-03-23	2021.223288
NODE_0001161	2021-03-23	2021.223607
NODE_0001162	2021-03-29	2021.239726
hCoV-19/Canada/ABPHL-10956/2021|EPI_ISL_2168718|2021-03-29	2021-03-29	2021.239726
hCoV-19/Canada/ABPHL-11619/2021|EPI_ISL_2169290|2021-03-31	2021-03-31	2021.245205
NODE_0001163	2021-03-24	2021.226027
hCoV-19/Canada/ABPHL-10856/2021|EPI_ISL_2168649|2021-03-24	2021-03-24	2021.226027
hCoV-19/Canada/ABPHL-10879/2021|EPI_ISL_2168671|2021-03-24	2021-03-24	2021.226027
NODE_0001164	2021-02-09	2021.108093
NODE_0000898	2021-03-15	2021.200856
hCoV-19/Canada/ABPHL-10882/2021|EPI_ISL_2168674|2021-03-23	2021-03-23	2021.223288
hCoV-19/Canada/ABPHL-11594/2021|EPI_ISL_2169266|2021-03-30	2021-03-30	2021.242466
NODE_0001166	2021-02-13	2021.120008
hCoV-19/Canada/ABPHL-07087/2021|EPI_ISL_2165880|2021-03-01	2021-03-01	2021.163014
NODE_0001167	2021-02-13	2021.120008
NODE_0000880	2021-03-01	2021.163014
hCoV-19/Canada/ABPHL-07098/2021|EPI_ISL_2165886|2021-03-01	2021-03-01	2021.163014
hCoV-19/Canada/ABPHL-07105/2021|EPI_ISL_2165891|2021-03-01	2021-03-01	2021.163014
hCoV-19/Canada/ABPHL-07097/2021|EPI_ISL_2165885|2021-03-01	2021-03-01	2021.163014
hCoV-19/Canada/ABPHL-10161/2021|EPI_ISL_2168046|2021-03-13	2021-03-13	2021.195890
NODE_0000888	2021-03-08	2021.182656
NODE_0001170	2021-03-14	2021.198630
hCoV-19/Canada/ABPHL-10174/2021|EPI_ISL_2168059|2021-03-14	2021-03-14	2021.198630
hCoV-19/Canada/ABPHL-12057/2021|EPI_ISL_2169655|2021-04-07	2021-04-07	2021.264384
NODE_0000890	2021-03-23	2021.223288
hCoV-19/Canada/ABPHL-10864/2021|EPI_ISL_2168656|2021-03-23	2021-03-23	2021.223288
hCoV-19/Canada/ABPHL-10854/2021|EPI_ISL_2168647|2021-03-23	2021-03-23	2021.223288
hCoV-19/Canada/ABPHL-10931/2021|EPI_ISL_2168693|2021-03-29	2021-03-29	2021.239726
NODE_0001172	2021-03-02	2021.165753
hCoV-19/Canada/ABPHL-07120/2021|EPI_ISL_2165901|2021-03-02	2021-03-02	2021.165753
NODE_0001174	2021-03-22	2021.221110
hCoV-19/Canada/ABPHL-10853/2021|EPI_ISL_2168646|2021-03-23	2021-03-23	2021.223288
NODE_0001175	2021-03-23	2021.223607
NODE_0001176	2021-03-24	2021.226027
hCoV-19/Canada/ABPHL-10839/2021|EPI_ISL_2168632|2021-03-24	2021-03-24	2021.226027
hCoV-19/Canada/ABPHL-10888/2021|EPI_ISL_2168680|2021-03-24	2021-03-24	2021.226027
NODE_0001177	2021-03-24	2021.226027
hCoV-19/Canada/ABPHL-10885/2021|EPI_ISL_2168677|2021-03-24	2021-03-24	2021.226027
NODE_0001178	2021-03-28	2021.237306
NODE_0001180	2021-03-30	2021.242466
hCoV-19/Canada/ABPHL-10952/2021|EPI_ISL_2168714|2021-03-30	2021-03-30	2021.242466
hCoV-19/Canada/ABPHL-10946/2021|EPI_ISL_2168708|2021-03-30	2021-03-30	2021.242466
NODE_0001181	2021-03-29	2021.239726
hCoV-19/Canada/ABPHL-10962/2021|EPI_ISL_2168724|2021-03-29	2021-03-29	2021.239726
hCoV-19/Canada/ABPHL-10947/2021|EPI_ISL_2168709|2021-03-29	2021-03-29	2021.239726
NODE_0001182	2021-02-15	2021.125737
hCoV-19/Canada/ABPHL-07894/2021|EPI_ISL_2166407|2021-03-04	2021-03-04	2021.171233
NODE_0001183	2021-02-16	2021.128620
NODE_0000839	2021-03-06	2021.176712
hCoV-19/Canada/ABPHL-10943/2021|EPI_ISL_2168705|2021-03-29	2021-03-29	2021.239726
hCoV-19/Canada/ABPHL-07939/2021|EPI_ISL_2166449|2021-03-06	2021-03-06	2021.176712
NODE_0001185	2021-03-09	2021.184700
NODE_0000840	2021-03-25	2021.228767
hCoV-19/Canada/ABPHL-10880/2021|EPI_ISL_2168672|2021-03-25	2021-03-25	2021.228767
hCoV-19/Canada/ABPHL-12065/2021|EPI_ISL_2169663|2021-04-07	2021-04-07	2021.264384
NODE_0001187	2021-03-23	2021.223607
NODE_0001188	2021-03-24	2021.226027
hCoV-19/Canada/ABPHL-10844/2021|EPI_ISL_2168637|2021-03-24	2021-03-24	2021.226027
hCoV-19/Canada/ABPHL-10850/2021|EPI_ISL_2168643|2021-03-24	2021-03-24	2021.226027
NODE_0001189	2021-03-31	2021.245205
hCoV-19/Canada/ABPHL-11614/2021|EPI_ISL_2169285|2021-03-31	2021-03-31	2021.245205
NODE_0001190	2021-04-04	2021.256164
hCoV-19/Canada/ABPHL-12072/2021|EPI_ISL_2169670|2021-04-07	2021-04-07	2021.264384
hCoV-19/Canada/ABPHL-11895/2021|EPI_ISL_2169515|2021-04-04	2021-04-04	2021.256164
NODE_0001191	2021-02-17	2021.131229
hCoV-19/Canada/ABPHL-10218/2021|EPI_ISL_2168103|2021-03-14	2021-03-14	2021.198630
